Sample,X,Y,Z
1166,0.4077148438,0.0170898438,0.8071289062
1167,0.4130859375,0.0141601562,0.8115234375
1168,0.4084472656,0.0107421875,0.8071289062
1169,0.4094238281,0.0187988281,0.8000488281
1170,0.4047851562,0.0104980469,0.8090820312
1171,0.4125976562,0.0151367188,0.8144531250
1172,0.4047851562,0.0075683594,0.8183593750
1173,0.4055175781,0.0122070312,0.8090820312
1174,0.4030761719,0.0124511719,0.8063964844
1175,0.4094238281,0.0180664062,0.8063964844
1176,0.4050292969,0.0058593750,0.8029785156
1177,0.4038085938,0.0043945312,0.8051757812
1178,0.3984375000,0.0073242188,0.8056640625
1179,0.3991699219,0.0000000000,0.8137207031
1180,0.4028320312,-0.0031738281,0.8056640625
1181,0.4025878906,0.0029296875,0.8178710938
1182,0.4069824219,0.0021972656,0.8190917969
1183,0.4047851562,0.0048828125,0.8166503906
1184,0.4028320312,0.0036621094,0.8093261719
1185,0.4023437500,0.0117187500,0.8166503906
1186,0.4069824219,0.0139160156,0.8176269531
1187,0.4138183594,0.0161132812,0.8125000000
1188,0.4104003906,0.0100097656,0.8183593750
1189,0.4099121094,0.0144042969,0.8166503906
1190,0.4121093750,0.0124511719,0.8176269531
1191,0.4096679688,0.0173339844,0.8066406250
1192,0.4187011719,0.0114746094,0.8107910156
1193,0.4055175781,0.0119628906,0.8151855469
1194,0.4062500000,0.0131835938,0.8127441406
1195,0.4047851562,0.0087890625,0.8159179688
1196,0.4064941406,0.0061035156,0.8168945312
1197,0.4052734375,0.0083007812,0.8125000000
1198,0.4042968750,0.0070800781,0.8093261719
1199,0.4035644531,0.0104980469,0.8105468750
1200,0.4069824219,0.0009765625,0.8078613281
1201,0.4079589844,0.0083007812,0.8071289062
1202,0.4062500000,0.0041503906,0.8125000000
1203,0.4074707031,0.0068359375,0.8120117188
1204,0.4108886719,0.0141601562,0.8056640625
1205,0.4094238281,0.0134277344,0.7995605469
1206,0.4128417969,0.0129394531,0.8083496094
1207,0.4084472656,0.0109863281,0.8166503906
1208,0.4011230469,0.0124511719,0.8193359375
1209,0.4064941406,0.0083007812,0.8085937500
1210,0.4077148438,0.0087890625,0.8120117188
1211,0.4079589844,0.0092773438,0.8178710938
1212,0.4006347656,0.0065917969,0.8073730469
1213,0.4025878906,0.0087890625,0.8112792969
1214,0.4064941406,0.0107421875,0.8098144531
1215,0.4047851562,0.0051269531,0.8115234375
1216,0.4089355469,0.0036621094,0.8068847656
1217,0.4096679688,0.0043945312,0.8076171875
1218,0.4023437500,0.0148925781,0.8112792969
1219,0.4025878906,0.0107421875,0.8032226562
1220,0.4123535156,0.0065917969,0.8085937500
1221,0.4052734375,0.0063476562,0.8054199219
1222,0.4055175781,0.0102539062,0.8088378906
1223,0.4143066406,0.0104980469,0.8105468750
1224,0.4040527344,0.0075683594,0.8171386719
1225,0.4050292969,0.0063476562,0.8129882812
1226,0.4160156250,0.0117187500,0.8181152344
1227,0.4113769531,0.0073242188,0.8166503906
1228,0.4040527344,0.0075683594,0.8134765625
1229,0.4079589844,0.0065917969,0.8183593750
1230,0.4057617188,0.0080566406,0.8127441406
1231,0.4023437500,0.0085449219,0.8095703125
1232,0.4079589844,0.0048828125,0.8024902344
1233,0.4047851562,0.0080566406,0.8037109375
1234,0.4050292969,0.0056152344,0.8210449219
1235,0.4064941406,0.0090332031,0.8100585938
1236,0.4033203125,0.0104980469,0.8093261719
1237,0.4099121094,0.0153808594,0.8200683594
1238,0.4050292969,0.0078125000,0.8166503906
1239,0.4023437500,0.0080566406,0.8212890625
1240,0.4057617188,0.0036621094,0.8188476562
1241,0.4077148438,0.0107421875,0.8181152344
1242,0.4023437500,0.0058593750,0.8088378906
1243,0.4079589844,0.0051269531,0.8176269531
1244,0.4091796875,0.0085449219,0.8171386719
1245,0.4055175781,0.0048828125,0.8198242188
1246,0.4001464844,0.0119628906,0.8112792969
1247,0.4047851562,0.0061035156,0.8142089844
1248,0.4020996094,0.0051269531,0.8122558594
1249,0.4025878906,0.0065917969,0.8139648438
1250,0.4062500000,0.0104980469,0.8017578125
1251,0.4074707031,0.0131835938,0.7995605469
1252,0.4055175781,0.0063476562,0.8063964844
1253,0.4069824219,0.0090332031,0.8081054688
1254,0.4106445312,0.0073242188,0.8203125000
1255,0.4047851562,0.0148925781,0.8151855469
1256,0.4060058594,0.0117187500,0.8129882812
1257,0.4072265625,0.0129394531,0.8198242188
1258,0.4057617188,0.0141601562,0.8259277344
1259,0.4123535156,0.0102539062,0.8183593750
1260,0.4069824219,0.0114746094,0.8063964844
1261,0.4067382812,0.0126953125,0.8115234375
1262,0.4018554688,0.0114746094,0.8134765625
1263,0.4101562500,0.0100097656,0.8117675781
1264,0.4128417969,0.0036621094,0.8085937500
1265,0.4091796875,0.0065917969,0.8066406250
1266,0.4057617188,0.0065917969,0.8146972656
1267,0.4082031250,0.0112304688,0.8205566406
1268,0.4125976562,0.0100097656,0.8188476562
1269,0.4130859375,0.0102539062,0.8117675781
1270,0.4060058594,0.0124511719,0.8181152344
1271,0.4086914062,0.0056152344,0.8161621094
1272,0.4047851562,0.0097656250,0.8176269531
1273,0.4020996094,0.0051269531,0.8110351562
1274,0.3977050781,0.0041503906,0.8222656250
1275,0.3977050781,0.0090332031,0.8137207031
1276,0.4030761719,0.0107421875,0.8093261719
1277,0.3984375000,0.0070800781,0.8100585938
1278,0.4042968750,0.0163574219,0.8183593750
1279,0.4011230469,0.0090332031,0.8137207031
1280,0.4016113281,0.0073242188,0.8161621094
1281,0.4079589844,0.0095214844,0.8137207031
1282,0.4064941406,0.0075683594,0.8139648438
1283,0.4064941406,0.0131835938,0.8125000000
1284,0.4060058594,0.0141601562,0.8027343750
1285,0.4042968750,0.0151367188,0.8200683594
1286,0.4082031250,0.0112304688,0.8112792969
1287,0.4023437500,0.0095214844,0.8149414062
1288,0.4016113281,0.0117187500,0.8198242188
1289,0.4030761719,0.0144042969,0.8178710938
1290,0.4008789062,0.0056152344,0.8139648438
1291,0.4013671875,0.0002441406,0.8139648438
1292,0.4030761719,0.0090332031,0.8122558594
1293,0.4042968750,0.0080566406,0.8171386719
1294,0.4025878906,0.0122070312,0.8159179688
1295,0.4069824219,0.0134277344,0.8164062500
1296,0.4057617188,0.0112304688,0.8139648438
1297,0.4025878906,0.0102539062,0.8186035156
1298,0.4028320312,0.0078125000,0.8193359375
1299,0.4047851562,0.0039062500,0.8024902344
1300,0.4020996094,0.0085449219,0.8027343750
1301,0.4057617188,0.0048828125,0.8173828125
1302,0.3999023438,0.0070800781,0.8200683594
1303,0.3981933594,0.0070800781,0.8181152344
1304,0.4028320312,0.0065917969,0.8232421875
1305,0.4047851562,0.0061035156,0.8205566406
1306,0.4077148438,0.0095214844,0.8164062500
1307,0.4040527344,0.0104980469,0.8190917969
1308,0.4130859375,0.0097656250,0.8176269531
1309,0.4079589844,0.0146484375,0.8161621094
1310,0.4028320312,0.0100097656,0.8142089844
1311,0.4011230469,0.0109863281,0.8161621094
1312,0.4011230469,0.0117187500,0.8188476562
1313,0.4028320312,0.0070800781,0.8137207031
1314,0.4101562500,0.0053710938,0.8137207031
1315,0.3977050781,0.0087890625,0.8200683594
1316,0.4086914062,0.0114746094,0.8144531250
1317,0.4052734375,0.0043945312,0.8100585938
1318,0.4006347656,0.0024414062,0.8071289062
1319,0.3984375000,0.0063476562,0.8088378906
1320,0.3972167969,0.0092773438,0.8115234375
1321,0.4042968750,0.0073242188,0.8115234375
1322,0.3991699219,0.0102539062,0.8222656250
1323,0.4091796875,0.0112304688,0.8063964844
1324,0.4050292969,0.0126953125,0.8151855469
