Sample,X,Y,Z
6816,-0.0908203125,0.0002441406,0.8654785156
6817,-0.0893554688,0.0017089844,0.8637695312
6828,-0.0920410156,0.0051269531,0.8564453125
6829,-0.0937500000,0.0039062500,0.8500976562
6840,-0.0878906250,0.0087890625,0.8500976562
6841,-0.0839843750,0.0148925781,0.8483886719
6852,-0.0886230469,0.0148925781,0.8491210938
6858,-0.0869140625,0.0080566406,0.8449707031
6859,-0.0920410156,0.0007324219,0.8479003906
6870,-0.0993652344,0.0029296875,0.8637695312
6871,-0.1030273438,0.0051269531,0.8632812500
6882,-0.1108398438,0.0039062500,0.8781738281
6888,-0.1079101562,-0.0034179688,0.8732910156
6889,-0.1174316406,-0.0036621094,0.8955078125
6900,-0.1096191406,-0.0039062500,0.8774414062
6901,-0.1174316406,-0.0087890625,0.8903808594
6912,-0.1086425781,-0.0012207031,0.8789062500
6918,-0.1088867188,-0.0004882812,0.8898925781
6919,-0.1083984375,0.0068359375,0.8896484375
6930,-0.1025390625,-0.0019531250,0.8918457031
6931,-0.1040039062,-0.0012207031,0.8918457031
6942,-0.1022949219,-0.0058593750,0.8935546875
6943,-0.1064453125,-0.0041503906,0.8940429688
6954,-0.1169433594,-0.0131835938,0.9050292969
6960,-0.1267089844,-0.0151367188,0.9018554688
6961,-0.1228027344,-0.0173339844,0.9094238281
6972,-0.1308593750,-0.0205078125,0.9057617188
6973,-0.1171875000,-0.0187988281,0.8828125000
6984,-0.1025390625,-0.0246582031,0.8862304688
6990,-0.0961914062,-0.0236816406,0.8989257812
6991,-0.0891113281,-0.0170898438,0.9006347656
7002,-0.0837402344,-0.0097656250,0.8952636719
7003,-0.0842285156,0.0000000000,0.8906250000
7014,-0.0766601562,-0.0056152344,0.8872070312
7020,-0.0854492188,0.0092773438,0.8859863281
7021,-0.0817871094,0.0119628906,0.8808593750
7032,-0.0937500000,0.0180664062,0.8896484375
7033,-0.0952148438,0.0195312500,0.8837890625
7044,-0.0971679688,0.0280761719,0.8937988281
7045,-0.0974121094,0.0273437500,0.8991699219
7056,-0.1054687500,0.0351562500,0.9020996094
7057,-0.1098632812,0.0405273438,0.9094238281
7068,-0.1027832031,0.0363769531,0.9079589844
7074,-0.1037597656,0.0388183594,0.9060058594
7075,-0.0937500000,0.0317382812,0.9060058594
7086,-0.0886230469,0.0278320312,0.9165039062
7087,-0.0783691406,0.0205078125,0.9135742188
7098,-0.0717773438,0.0285644531,0.9133300781
7104,-0.0671386719,0.0234375000,0.9135742188
7105,-0.0646972656,0.0183105469,0.9125976562
7116,-0.0676269531,0.0192871094,0.8962402344
7117,-0.0654296875,0.0153808594,0.8940429688
7128,-0.0671386719,0.0129394531,0.8950195312
7134,-0.0732421875,0.0141601562,0.9003906250
7135,-0.0847167969,0.0073242188,0.9016113281
7146,-0.0822753906,0.0053710938,0.8979492188
7147,-0.0898437500,-0.0043945312,0.8920898438
7158,-0.0886230469,-0.0017089844,0.9035644531
7159,-0.0961914062,-0.0021972656,0.8991699219
7170,-0.0937500000,-0.0024414062,0.8984375000
7171,-0.1022949219,-0.0039062500,0.9030761719
7182,-0.1108398438,-0.0070800781,0.8979492188
7188,-0.0954589844,-0.0156250000,0.9089355469
7189,-0.0966796875,-0.0100097656,0.8852539062
7200,-0.0952148438,-0.0146484375,0.8947753906
7201,-0.0834960938,-0.0148925781,0.8806152344
7212,-0.0756835938,-0.0100097656,0.8725585938
7218,-0.0720214844,-0.0119628906,0.8830566406
7219,-0.0803222656,-0.0085449219,0.8847656250
7230,-0.0744628906,-0.0122070312,0.8789062500
7231,-0.0900878906,-0.0080566406,0.8950195312
7242,-0.0761718750,-0.0012207031,0.8962402344
7248,-0.0781250000,-0.0024414062,0.8986816406
7249,-0.0703125000,0.0080566406,0.9069824219
7260,-0.0722656250,0.0104980469,0.8977050781
7261,-0.0612792969,0.0126953125,0.9123535156
7272,-0.0664062500,0.0139160156,0.9152832031
7278,-0.0607910156,0.0144042969,0.9169921875
7279,-0.0610351562,0.0083007812,0.9309082031
7290,-0.0583496094,0.0083007812,0.9436035156
7291,-0.0598144531,-0.0019531250,0.9484863281
7302,-0.0588378906,-0.0039062500,0.9484863281
7303,-0.0603027344,-0.0085449219,0.9489746094
7314,-0.0629882812,-0.0104980469,0.9411621094
7320,-0.0610351562,-0.0136718750,0.9489746094
7321,-0.0700683594,-0.0078125000,0.9501953125
7332,-0.0644531250,-0.0156250000,0.9455566406
7333,-0.0625000000,-0.0122070312,0.9379882812
7344,-0.0595703125,-0.0139160156,0.9467773438
7350,-0.0551757812,-0.0109863281,0.9384765625
7351,-0.0437011719,-0.0075683594,0.9423828125
7362,-0.0412597656,-0.0031738281,0.9377441406
7363,-0.0307617188,-0.0009765625,0.9318847656
7374,-0.0244140625,0.0014648438,0.9299316406
7375,-0.0175781250,0.0058593750,0.9201660156
7386,-0.0131835938,0.0087890625,0.9111328125
7392,-0.0009765625,0.0117187500,0.9055175781
7393,0.0026855469,0.0122070312,0.9089355469
7404,0.0109863281,0.0214843750,0.9057617188
7405,0.0151367188,0.0148925781,0.9035644531
7416,0.0180664062,0.0173339844,0.9123535156
7422,0.0119628906,0.0197753906,0.8959960938
7423,0.0158691406,0.0229492188,0.9045410156
7434,0.0131835938,0.0209960938,0.9028320312
7435,0.0163574219,0.0178222656,0.9094238281
7446,0.0144042969,0.0166015625,0.9094238281
7447,0.0126953125,0.0161132812,0.9113769531
7458,0.0195312500,0.0131835938,0.9016113281
7464,0.0212402344,0.0112304688,0.9040527344
7465,0.0312500000,0.0070800781,0.9113769531
7476,0.0175781250,0.0053710938,0.9191894531
7477,0.0168457031,-0.0053710938,0.9235839844
7488,0.0114746094,-0.0136718750,0.9533691406
7494,0.0236816406,-0.0205078125,0.9326171875
7495,0.0268554688,-0.0249023438,0.9208984375
7506,0.0334472656,-0.0295410156,0.9111328125
7507,0.0371093750,-0.0334472656,0.9067382812
7518,0.0278320312,-0.0366210938,0.9052734375
7524,0.0285644531,-0.0395507812,0.9008789062
7525,0.0312500000,-0.0373535156,0.8955078125
7536,0.0415039062,-0.0371093750,0.8796386719
7537,0.0480957031,-0.0322265625,0.8679199219
7548,0.0620117188,-0.0239257812,0.8613281250
7554,0.0747070312,-0.0129394531,0.8698730469
7555,0.0832519531,-0.0041503906,0.8737792969
7566,0.0949707031,0.0036621094,0.8864746094
7567,0.1057128906,0.0129394531,0.8835449219
7578,0.1162109375,0.0217285156,0.8769531250
7579,0.1215820312,0.0288085938,0.8789062500
7590,0.1250000000,0.0209960938,0.9006347656
7596,0.1237792969,0.0270996094,0.8693847656
7597,0.1284179688,0.0268554688,0.8789062500
7608,0.1291503906,0.0205078125,0.8688964844
7609,0.1330566406,0.0249023438,0.8835449219
7620,0.1364746094,0.0236816406,0.8754882812
7626,0.1359863281,0.0263671875,0.8894042969
7627,0.1352539062,0.0229492188,0.8867187500
7638,0.1381835938,0.0214843750,0.8916015625
7639,0.1425781250,0.0195312500,0.8925781250
7650,0.1501464844,0.0209960938,0.8916015625
7651,0.1459960938,0.0170898438,0.9011230469
7662,0.1481933594,0.0158691406,0.8981933594
7668,0.1508789062,0.0156250000,0.8918457031
7669,0.1520996094,0.0168457031,0.8923339844
7680,0.1611328125,0.0068359375,0.8886718750
7681,0.1621093750,0.0080566406,0.8898925781
7692,0.1667480469,0.0065917969,0.8818359375
7698,0.1730957031,0.0026855469,0.8852539062
7699,0.1757812500,-0.0058593750,0.8803710938
7710,0.1784667969,-0.0046386719,0.8598632812
7711,0.1906738281,-0.0056152344,0.8576660156
7722,0.1918945312,-0.0041503906,0.8598632812
7723,0.1945800781,-0.0024414062,0.8652343750
7734,0.1953125000,-0.0017089844,0.8481445312
7740,0.2011718750,0.0029296875,0.8532714844
7741,0.2092285156,0.0136718750,0.8452148438
7752,0.2060546875,0.0163574219,0.8500976562
7753,0.2204589844,0.0187988281,0.8481445312
7764,0.2226562500,0.0197753906,0.8486328125
7770,0.2270507812,0.0253906250,0.8605957031
7771,0.2363281250,0.0200195312,0.8664550781
7782,0.2390136719,0.0222167969,0.8562011719
7783,0.2368164062,0.0268554688,0.8527832031
7794,0.2368164062,0.0268554688,0.8515625000
7800,0.2456054688,0.0187988281,0.8469238281
7801,0.2502441406,0.0227050781,0.8527832031
7812,0.2531738281,0.0219726562,0.8481445312
7813,0.2570800781,0.0253906250,0.8469238281
7824,0.2697753906,0.0183105469,0.8508300781
7825,0.2675781250,0.0148925781,0.8527832031
7836,0.2722167969,0.0136718750,0.8378906250
7842,0.2707519531,0.0104980469,0.8315429688
7843,0.2734375000,0.0039062500,0.8288574219
7854,0.2734375000,0.0041503906,0.8305664062
7855,0.2773437500,-0.0017089844,0.8239746094
7866,0.2844238281,0.0031738281,0.8256835938
7872,0.2863769531,0.0004882812,0.8193359375
7873,0.2910156250,0.0041503906,0.8110351562
7884,0.2922363281,-0.0007324219,0.8171386719
7885,0.3041992188,0.0070800781,0.8259277344
7896,0.3032226562,0.0085449219,0.8212890625
7897,0.3041992188,0.0124511719,0.8337402344
7908,0.3090820312,0.0104980469,0.8300781250
7914,0.3120117188,0.0122070312,0.8330078125
7915,0.3193359375,0.0134277344,0.8161621094
7926,0.3137207031,0.0087890625,0.8327636719
7927,0.3249511719,0.0048828125,0.8317871094
7938,0.3212890625,-0.0004882812,0.8239746094
7944,0.3259277344,-0.0009765625,0.8271484375
7945,0.3276367188,-0.0043945312,0.8322753906
7956,0.3293457031,-0.0051269531,0.8269042969
7957,0.3305664062,-0.0051269531,0.8249511719
7968,0.3454589844,-0.0097656250,0.8251953125
7969,0.3393554688,-0.0100097656,0.8181152344
7980,0.3457031250,-0.0036621094,0.8198242188
7986,0.3503417969,-0.0034179688,0.8225097656
7987,0.3627929688,-0.0056152344,0.8227539062
7998,0.3659667969,0.0034179688,0.8239746094
7999,0.3591308594,0.0056152344,0.8215332031
8010,0.3632812500,0.0058593750,0.8161621094
8016,0.3620605469,0.0021972656,0.8293457031
8017,0.3598632812,0.0021972656,0.8186035156
8028,0.3613281250,0.0051269531,0.8146972656
8029,0.3642578125,-0.0014648438,0.8015136719
8040,0.3740234375,0.0017089844,0.8117675781
8046,0.3806152344,0.0068359375,0.8000488281
8047,0.3791503906,0.0061035156,0.8054199219
8058,0.3903808594,0.0051269531,0.8168945312
8059,0.3969726562,0.0063476562,0.8039550781
8070,0.3930664062,0.0100097656,0.7961425781
8071,0.3999023438,0.0134277344,0.8066406250
8082,0.4096679688,0.0134277344,0.8098144531
8088,0.4167480469,0.0192871094,0.7993164062
8089,0.4057617188,0.0070800781,0.8024902344
8100,0.4089355469,0.0065917969,0.7976074219
8101,0.4082031250,0.0141601562,0.7919921875
8112,0.4064941406,0.0073242188,0.7961425781
8118,0.4116210938,0.0136718750,0.7839355469
8119,0.4221191406,0.0104980469,0.7778320312
8130,0.4167480469,0.0151367188,0.7761230469
8131,0.4187011719,0.0117187500,0.7805175781
8142,0.4262695312,0.0144042969,0.7829589844
8143,0.4313964844,0.0114746094,0.7729492188
8154,0.4384765625,0.0075683594,0.7832031250
8160,0.4445800781,0.0083007812,0.7868652344
8161,0.4440917969,0.0097656250,0.7824707031
8172,0.4445800781,0.0100097656,0.7956542969
8173,0.4423828125,0.0000000000,0.7893066406
8184,0.4494628906,0.0073242188,0.7753906250
8190,0.4411621094,0.0019531250,0.7790527344
8191,0.4511718750,0.0017089844,0.7658691406
8202,0.4514160156,0.0024414062,0.7663574219
8203,0.4543457031,0.0068359375,0.7648925781
8214,0.4555664062,0.0000000000,0.7783203125
8215,0.4692382812,0.0007324219,0.7651367188
8226,0.4643554688,0.0043945312,0.7731933594
8232,0.4606933594,0.0080566406,0.7687988281
8233,0.4660644531,0.0024414062,0.7639160156
8244,0.4772949219,0.0019531250,0.7500000000
8245,0.4746093750,0.0095214844,0.7658691406
8256,0.4760742188,0.0061035156,0.7519531250
8262,0.4763183594,0.0073242188,0.7497558594
8263,0.4768066406,0.0090332031,0.7539062500
8274,0.4816894531,0.0073242188,0.7509765625
8275,0.4943847656,0.0087890625,0.7504882812
8286,0.4899902344,0.0095214844,0.7341308594
8287,0.4924316406,0.0168457031,0.7434082031
8298,0.4992675781,0.0122070312,0.7329101562
8304,0.5065917969,0.0175781250,0.7275390625
8305,0.5021972656,0.0170898438,0.7165527344
8316,0.5095214844,0.0148925781,0.7370605469
8317,0.5095214844,0.0185546875,0.7326660156
8328,0.5134277344,0.0092773438,0.7292480469
8334,0.5117187500,0.0095214844,0.7167968750
8335,0.5156250000,0.0134277344,0.7182617188
8346,0.5153808594,0.0119628906,0.7277832031
8347,0.5026855469,0.0095214844,0.7309570312
8358,0.5080566406,0.0075683594,0.7319335938
8359,0.5053710938,0.0046386719,0.7263183594
8370,0.5109863281,0.0119628906,0.7321777344
8376,0.5087890625,0.0085449219,0.7365722656
8377,0.5085449219,0.0119628906,0.7358398438
8378,0.5168457031,0.0041503906,0.7229003906
8394,0.5166015625,0.0095214844,0.7382812500
8395,0.5158691406,0.0061035156,0.7351074219
8396,0.5141601562,0.0007324219,0.7265625000
8412,0.5156250000,0.0036621094,0.7331542969
8413,0.5158691406,0.0002441406,0.7358398438
8424,0.5100097656,-0.0043945312,0.7214355469
8425,0.5136718750,-0.0024414062,0.7224121094
8436,0.5214843750,-0.0012207031,0.7207031250
8437,0.5222167969,-0.0070800781,0.7167968750
8448,0.5195312500,0.0000000000,0.7219238281
8454,0.5166015625,-0.0065917969,0.7263183594
8455,0.5241699219,0.0017089844,0.7111816406
8466,0.5229492188,0.0021972656,0.7124023438
8467,0.5190429688,0.0019531250,0.7314453125
8478,0.5183105469,0.0031738281,0.7390136719
8484,0.5241699219,0.0000000000,0.7255859375
8485,0.5285644531,-0.0012207031,0.7346191406
8496,0.5310058594,0.0085449219,0.7243652344
8497,0.5251464844,0.0109863281,0.7365722656
8508,0.5390625000,0.0109863281,0.7319335938
8514,0.5349121094,0.0217285156,0.7304687500
8515,0.5371093750,0.0190429688,0.7319335938
8526,0.5417480469,0.0207519531,0.7375488281
8527,0.5380859375,0.0236816406,0.7285156250
8538,0.5346679688,0.0280761719,0.7280273438
8544,0.5451660156,0.0278320312,0.7307128906
8545,0.5361328125,0.0227050781,0.7297363281
8556,0.5437011719,0.0297851562,0.7360839844
8557,0.5400390625,0.0219726562,0.7309570312
8568,0.5393066406,0.0241699219,0.7304687500
8569,0.5344238281,0.0214843750,0.7265625000
8580,0.5383300781,0.0251464844,0.7258300781
8586,0.5319824219,0.0222167969,0.7333984375
8587,0.5329589844,0.0192871094,0.7346191406
8598,0.5346679688,0.0129394531,0.7346191406
8599,0.5275878906,0.0183105469,0.7458496094
8610,0.5212402344,0.0148925781,0.7502441406
8616,0.5285644531,0.0190429688,0.7639160156
8617,0.5290527344,0.0114746094,0.7541503906
8628,0.5227050781,0.0192871094,0.7441406250
8629,0.5217285156,0.0187988281,0.7514648438
8640,0.5217285156,0.0195312500,0.7570800781
8646,0.5214843750,0.0173339844,0.7597656250
8647,0.5283203125,0.0097656250,0.7473144531
8658,0.5195312500,0.0100097656,0.7607421875
8659,0.5190429688,0.0070800781,0.7612304688
8670,0.5227050781,0.0136718750,0.7592773438
8676,0.5241699219,0.0061035156,0.7639160156
8677,0.5268554688,0.0114746094,0.7543945312
8688,0.5231933594,0.0092773438,0.7570800781
8689,0.5195312500,0.0107421875,0.7631835938
8700,0.5202636719,0.0131835938,0.7568359375
8701,0.5195312500,0.0126953125,0.7580566406
8712,0.5205078125,0.0195312500,0.7600097656
8718,0.5200195312,0.0095214844,0.7568359375
8719,0.5207519531,0.0102539062,0.7629394531
8730,0.5117187500,0.0102539062,0.7639160156
8731,0.5107421875,0.0046386719,0.7597656250
8742,0.5163574219,0.0087890625,0.7641601562
8748,0.5085449219,0.0043945312,0.7568359375
8749,0.5104980469,0.0051269531,0.7541503906
8760,0.5156250000,0.0058593750,0.7668457031
8761,0.5158691406,0.0053710938,0.7641601562
8772,0.5153808594,0.0114746094,0.7607421875
8773,0.5112304688,0.0080566406,0.7580566406
8784,0.5126953125,0.0065917969,0.7551269531
8790,0.5043945312,0.0107421875,0.7561035156
8791,0.5102539062,0.0068359375,0.7629394531
8802,0.5161132812,0.0080566406,0.7712402344
8803,0.5097656250,0.0070800781,0.7639160156
8814,0.5166015625,0.0048828125,0.7651367188
8820,0.5087890625,0.0041503906,0.7597656250
8821,0.5087890625,0.0024414062,0.7702636719
8832,0.5107421875,0.0075683594,0.7702636719
8833,0.5053710938,0.0009765625,0.7634277344
8844,0.5104980469,0.0063476562,0.7639160156
8850,0.5090332031,0.0104980469,0.7658691406
8851,0.5014648438,0.0031738281,0.7683105469
8862,0.5065917969,0.0051269531,0.7658691406
8863,0.5090332031,0.0000000000,0.7658691406
8874,0.5136718750,0.0034179688,0.7812500000
8880,0.5063476562,0.0046386719,0.7773437500
8881,0.5119628906,0.0092773438,0.7685546875
8892,0.5107421875,0.0158691406,0.7780761719
8893,0.5075683594,0.0180664062,0.7673339844
8904,0.5168457031,0.0195312500,0.7685546875
8905,0.5131835938,0.0183105469,0.7712402344
8916,0.5148925781,0.0229492188,0.7604980469
8922,0.5124511719,0.0209960938,0.7636718750
8923,0.5158691406,0.0195312500,0.7580566406
8934,0.5109863281,0.0168457031,0.7592773438
8935,0.5095214844,0.0166015625,0.7656250000
8946,0.5207519531,0.0163574219,0.7587890625
8952,0.5146484375,0.0178222656,0.7609863281
8953,0.5109863281,0.0168457031,0.7673339844
8964,0.5063476562,0.0141601562,0.7590332031
8965,0.5107421875,0.0131835938,0.7612304688
8976,0.5058593750,0.0122070312,0.7619628906
8982,0.5114746094,0.0083007812,0.7646484375
8983,0.5075683594,0.0078125000,0.7729492188
8994,0.5048828125,0.0041503906,0.7556152344
8995,0.5029296875,0.0083007812,0.7702636719
9006,0.5019531250,0.0095214844,0.7702636719
9007,0.5051269531,0.0122070312,0.7663574219
9018,0.4990234375,0.0046386719,0.7702636719
9024,0.5036621094,0.0085449219,0.7712402344
9025,0.5031738281,0.0114746094,0.7622070312
9036,0.5043945312,0.0095214844,0.7705078125
9037,0.5036621094,0.0083007812,0.7731933594
9048,0.5056152344,0.0085449219,0.7595214844
9049,0.5087890625,0.0102539062,0.7624511719
9060,0.5087890625,0.0061035156,0.7670898438
9066,0.5002441406,0.0122070312,0.7687988281
9067,0.5114746094,0.0080566406,0.7673339844
9078,0.5078125000,0.0051269531,0.7658691406
9079,0.5102539062,0.0173339844,0.7666015625
9090,0.5124511719,0.0087890625,0.7626953125
9096,0.5007324219,0.0129394531,0.7666015625
9097,0.5014648438,0.0102539062,0.7653808594
9108,0.5026855469,0.0109863281,0.7607421875
9109,0.5063476562,0.0051269531,0.7685546875
9120,0.5056152344,0.0104980469,0.7619628906
9126,0.5041503906,0.0112304688,0.7692871094
9127,0.5039062500,0.0056152344,0.7617187500
9138,0.5058593750,0.0095214844,0.7709960938
9139,0.5048828125,0.0129394531,0.7695312500
9150,0.5046386719,0.0095214844,0.7668457031
9156,0.5000000000,0.0053710938,0.7639160156
9157,0.5083007812,0.0065917969,0.7687988281
9168,0.5019531250,0.0080566406,0.7668457031
9169,0.4997558594,0.0090332031,0.7697753906
9180,0.5056152344,0.0095214844,0.7648925781
9186,0.5046386719,0.0166015625,0.7543945312
9187,0.5068359375,0.0190429688,0.7614746094
9198,0.5058593750,0.0175781250,0.7470703125
9199,0.5017089844,0.0207519531,0.7612304688
9210,0.4995117188,0.0156250000,0.7614746094
9216,0.5012207031,0.0168457031,0.7644042969
9217,0.5031738281,0.0161132812,0.7617187500
9228,0.5036621094,0.0212402344,0.7590332031
9229,0.5000000000,0.0202636719,0.7600097656
9240,0.5083007812,0.0268554688,0.7519531250
9246,0.5056152344,0.0231933594,0.7700195312
9247,0.5039062500,0.0239257812,0.7658691406
9258,0.5092773438,0.0227050781,0.7619628906
9259,0.5041503906,0.0224609375,0.7653808594
9270,0.5051269531,0.0222167969,0.7551269531
9276,0.5031738281,0.0197753906,0.7612304688
9277,0.5019531250,0.0131835938,0.7639160156
9288,0.5083007812,0.0156250000,0.7687988281
9289,0.5007324219,0.0156250000,0.7734375000
9300,0.5031738281,0.0166015625,0.7705078125
9306,0.4970703125,0.0153808594,0.7709960938
9307,0.5007324219,0.0139160156,0.7680664062
9318,0.4987792969,0.0090332031,0.7724609375
9319,0.4960937500,0.0151367188,0.7644042969
9330,0.4978027344,0.0095214844,0.7805175781
9331,0.4980468750,0.0068359375,0.7692871094
9342,0.5036621094,0.0051269531,0.7749023438
9348,0.4948730469,0.0053710938,0.7675781250
9349,0.4941406250,0.0043945312,0.7709960938
9360,0.4921875000,0.0046386719,0.7827148438
9361,0.4919433594,0.0075683594,0.7695312500
9372,0.4948730469,0.0075683594,0.7717285156
9378,0.5019531250,0.0053710938,0.7802734375
9379,0.4936523438,0.0056152344,0.7800292969
9390,0.4956054688,0.0063476562,0.7780761719
9391,0.4914550781,0.0139160156,0.7749023438
9402,0.4902343750,0.0092773438,0.7741699219
9403,0.4870605469,0.0063476562,0.7692871094
9414,0.4887695312,0.0085449219,0.7724609375
9420,0.4860839844,0.0075683594,0.7712402344
9421,0.4877929688,0.0061035156,0.7739257812
9432,0.4868164062,0.0083007812,0.7690429688
9433,0.4863281250,0.0043945312,0.7753906250
9444,0.4902343750,0.0095214844,0.7690429688
9450,0.4926757812,0.0056152344,0.7819824219
9451,0.4887695312,0.0156250000,0.7768554688
9462,0.4909667969,0.0109863281,0.7719726562
9463,0.4934082031,0.0139160156,0.7741699219
9474,0.4851074219,0.0104980469,0.7729492188
9480,0.4880371094,0.0112304688,0.7778320312
9481,0.4909667969,0.0119628906,0.7722167969
9492,0.4926757812,0.0073242188,0.7792968750
9493,0.4951171875,0.0087890625,0.7695312500
9504,0.4948730469,0.0146484375,0.7795410156
9505,0.4841308594,0.0180664062,0.7709960938
9516,0.4899902344,0.0114746094,0.7785644531
9522,0.4882812500,0.0112304688,0.7690429688
9523,0.4914550781,0.0141601562,0.7744140625
9534,0.4978027344,0.0151367188,0.7675781250
9535,0.4943847656,0.0158691406,0.7702636719
9546,0.4929199219,0.0161132812,0.7639160156
9547,0.4960937500,0.0136718750,0.7714843750
9558,0.4929199219,0.0104980469,0.7607421875
9564,0.4885253906,0.0129394531,0.7741699219
9565,0.4858398438,0.0170898438,0.7736816406
9576,0.4863281250,0.0104980469,0.7661132812
9577,0.4904785156,0.0134277344,0.7680664062
9588,0.4943847656,0.0092773438,0.7690429688
9594,0.4885253906,0.0129394531,0.7709960938
9595,0.4929199219,0.0180664062,0.7775878906
9606,0.4897460938,0.0144042969,0.7753906250
9607,0.4921875000,0.0141601562,0.7812500000
9618,0.4912109375,0.0180664062,0.7729492188
9619,0.4882812500,0.0144042969,0.7766113281
9630,0.4897460938,0.0117187500,0.7729492188
9636,0.4858398438,0.0085449219,0.7690429688
9637,0.4772949219,0.0036621094,0.7634277344
9648,0.4860839844,0.0009765625,0.7695312500
9649,0.4804687500,0.0078125000,0.7680664062
9660,0.4763183594,0.0095214844,0.7558593750
9666,0.4870605469,0.0068359375,0.7556152344
9667,0.4819335938,0.0036621094,0.7626953125
9678,0.4833984375,0.0102539062,0.7526855469
9679,0.4753417969,0.0026855469,0.7595214844
9690,0.4860839844,0.0019531250,0.7565917969
9691,0.4809570312,0.0095214844,0.7561035156
9702,0.4790039062,0.0061035156,0.7609863281
9708,0.4768066406,0.0031738281,0.7639160156
9709,0.4799804688,0.0068359375,0.7563476562
9720,0.4831542969,0.0065917969,0.7587890625
9721,0.4877929688,0.0090332031,0.7658691406
9732,0.4743652344,0.0061035156,0.7648925781
9738,0.4797363281,0.0053710938,0.7575683594
9739,0.4765625000,0.0092773438,0.7575683594
9750,0.4775390625,0.0112304688,0.7663574219
9751,0.4748535156,0.0087890625,0.7636718750
9762,0.4770507812,0.0087890625,0.7583007812
9768,0.4782714844,0.0085449219,0.7575683594
9769,0.4807128906,0.0136718750,0.7604980469
9780,0.4816894531,0.0148925781,0.7607421875
9781,0.4765625000,0.0141601562,0.7607421875
9792,0.4738769531,0.0104980469,0.7592773438
9798,0.4733886719,0.0073242188,0.7480468750
9799,0.4716796875,0.0107421875,0.7536621094
9810,0.4687500000,0.0095214844,0.7561035156
9811,0.4689941406,0.0102539062,0.7519531250
9822,0.4719238281,0.0102539062,0.7468261719
9828,0.4763183594,0.0126953125,0.7568359375
9829,0.4680175781,0.0136718750,0.7536621094
9840,0.4636230469,0.0124511719,0.7600097656
9841,0.4675292969,0.0156250000,0.7507324219
9852,0.4648437500,0.0122070312,0.7500000000
9858,0.4611816406,0.0212402344,0.7543945312
9859,0.4553222656,0.0168457031,0.7517089844
9870,0.4621582031,0.0168457031,0.7543945312
9871,0.4636230469,0.0156250000,0.7624511719
9882,0.4616699219,0.0200195312,0.7546386719
9883,0.4538574219,0.0205078125,0.7624511719
9894,0.4589843750,0.0209960938,0.7521972656
9895,0.4531250000,0.0161132812,0.7551269531
9906,0.4521484375,0.0148925781,0.7617187500
9912,0.4482421875,0.0197753906,0.7565917969
9913,0.4526367188,0.0085449219,0.7595214844
9924,0.4406738281,0.0161132812,0.7563476562
9925,0.4416503906,0.0073242188,0.7553710938
9936,0.4357910156,0.0073242188,0.7595214844
9942,0.4313964844,0.0151367188,0.7670898438
9943,0.4313964844,0.0065917969,0.7602539062
9954,0.4287109375,0.0073242188,0.7685546875
9955,0.4265136719,0.0058593750,0.7631835938
9966,0.4267578125,0.0129394531,0.7575683594
9967,0.4216308594,0.0102539062,0.7536621094
9978,0.4174804688,0.0080566406,0.7558593750
9984,0.4243164062,0.0102539062,0.7514648438
9985,0.4184570312,0.0112304688,0.7507324219
9996,0.4167480469,0.0175781250,0.7578125000
9997,0.4157714844,0.0080566406,0.7465820312
10008,0.4096679688,0.0092773438,0.7480468750
10014,0.4079589844,0.0048828125,0.7470703125
10015,0.4069824219,0.0043945312,0.7495117188
10026,0.4013671875,0.0075683594,0.7414550781
10027,0.3981933594,0.0065917969,0.7534179688
10038,0.3972167969,0.0087890625,0.7497558594
10039,0.3920898438,0.0129394531,0.7543945312
10050,0.3850097656,0.0173339844,0.7565917969
10056,0.3872070312,0.0166015625,0.7626953125
10057,0.3786621094,0.0231933594,0.7519531250
10068,0.3833007812,0.0202636719,0.7592773438
10069,0.3803710938,0.0168457031,0.7556152344
10080,0.3764648438,0.0195312500,0.7617187500
10081,0.3691406250,0.0207519531,0.7531738281
10092,0.3654785156,0.0300292969,0.7587890625
10098,0.3623046875,0.0195312500,0.7565917969
10099,0.3574218750,0.0234375000,0.7595214844
10110,0.3552246094,0.0178222656,0.7575683594
10111,0.3532714844,0.0217285156,0.7570800781
10122,0.3386230469,0.0095214844,0.7517089844
10128,0.3356933594,0.0014648438,0.7565917969
10129,0.3212890625,-0.0043945312,0.7534179688
10140,0.3115234375,-0.0104980469,0.7653808594
10141,0.2993164062,-0.0046386719,0.7609863281
10152,0.2734375000,-0.0026855469,0.7709960938
10153,0.2709960938,-0.0034179688,0.7658691406
10164,0.2595214844,-0.0014648438,0.7766113281
10170,0.2653808594,0.0070800781,0.7761230469
10171,0.2622070312,0.0061035156,0.7780761719
10182,0.2609863281,0.0075683594,0.7744140625
10183,0.2580566406,0.0095214844,0.7814941406
10194,0.2597656250,0.0124511719,0.7824707031
10200,0.2597656250,0.0048828125,0.7800292969
10201,0.2536621094,0.0021972656,0.7590332031
10212,0.2392578125,-0.0046386719,0.7673339844
10213,0.2353515625,-0.0192871094,0.7617187500
10224,0.2238769531,-0.0153808594,0.7646484375
10230,0.1984863281,-0.0070800781,0.7561035156
10231,0.1791992188,0.0002441406,0.7524414062
10242,0.1630859375,0.0007324219,0.7668457031
10243,0.1560058594,0.0051269531,0.7805175781
10254,0.1442871094,0.0109863281,0.7910156250
